,year,country_code,renewable_energy_consumption_of_total_final_energy_consumpti,household_final_consumption_expenditure_per_capita_constant_20,merchandise_imports_current_us_tm_val_mrch_cd_wt,industry_value_added_constant_2010_us_nv_ind_totl_kd,access_to_electricity_of_population_eg_elc_accs_zs,urban_population_of_total_sp_urb_totl_in_zs,employment_to_population_ratio_15_total_modeled_ilo_est,total_natural_resources_rents_of_gdp_ny_gdp_totl_rt_zs,life_expectancy_at_birth_total_years_sp_dyn_le00_in,net_migration_sm_pop_netm,proportion_of_seats_held_by_women_in_national_parliaments,individuals_using_the_internet_of_population_it_net_user_z
1801,LKA,2000,0.014365365191703061,1280.30300515405,0.20399261868813956,0.07227474654189803,69.3827590942383,18.443,52.5340003967285,0.189001607300455,71.0796829268293,,,0.647410011
1802,LKA,2001,-0.019153240122651627,1281.36228984522,-0.16775811620454228,-0.022514477289159895,63.6,18.431,52.015998840332,0.194974578668951,71.8491951219512,,,0.793821864
1803,LKA,2002,-0.013156012431151498,1374.85361127314,0.02206596350242762,0.00835129200521445,80.7,18.418,51.1220016479492,0.203372947044909,72.5795853658537,-449480.0,4.4,1.050422706
1804,LKA,2003,-0.012861135449626415,1477.74333502783,0.09290066832656274,0.046660222098129145,74.1928482055664,18.406,51.0660018920898,0.194684852552972,73.1893170731707,,4.4,1.458580228
1805,LKA,2004,0.005016380892082228,1514.34580872195,0.19498676546851446,0.05411337135391947,75.792121887207,18.394,49.9930000305176,0.146750725573285,73.6448292682927,,4.9,1.44615998
1806,LKA,2005,-0.024874162027199498,1527.82747551283,0.10796475050420917,0.07986321256006423,77.3958435058594,18.382,50.5810012817383,0.121553975834179,73.9356097560976,,4.9,1.792046794
1807,LKA,2006,0.03491806427729749,1615.63909616294,0.1612614009805664,0.08116949125441697,79.0079193115234,18.37,52.4860000610352,0.161277698526838,74.0850731707317,,4.9,2.537566129
1808,LKA,2007,-0.03179982502162615,1666.63075439814,0.10160651966231882,0.07606497057026917,80.0,18.357,51.8940010070801,0.194702350084212,74.1551219512195,-520065.0,5.8,3.88
1809,LKA,2008,0.022824869227688893,1778.34192073451,0.23470642891907434,0.05918145339525949,82.2651824951172,18.345,52.2220001220703,0.171812838325519,74.2011707317073,,5.8,5.8
1810,LKA,2009,0.03148152952966998,1781.44857486504,-0.27977180207556906,0.042120064042432404,83.9078063964844,18.333,52.4210014343262,0.138140522426923,74.2476585365854,,5.8,8.78
1811,LKA,2010,-0.02624691951103164,1929.98143804206,0.34453488834932133,0.08444237791819753,85.3,18.321,52.0769996643066,0.180674017820145,74.3130243902439,,5.3,12.0
1812,LKA,2011,-0.041926186611822014,2104.99622181058,0.5001295192983755,0.09250568212407528,87.76,18.309,52.1279983520508,0.162906513791241,74.407243902439,,5.8,15.0
1813,LKA,2012,0.024334757530819262,2136.15095505028,-0.053234002664167,0.09033620647174057,88.8706970214844,18.297,51.3219985961914,0.136031784336364,74.5243170731707,-484772.0,5.8,18.2854
1814,LKA,2013,-0.013495254237243737,2284.7569022062,-0.06186555497655033,0.04101049272426005,90.2,18.3,51.4770011901855,0.109636165131138,74.6592926829268,,5.8,21.9
1815,LKA,2014,-0.038199177311718735,2347.1426353756,0.0785544470860089,0.04701564167880212,92.1912460327148,18.32,49.6430015563965,0.102691928856739,74.8146585365854,,5.8,25.8
1816,LKA,2015,,2525.54818357936,-0.024844208683112767,0.020715171685192324,,18.356,49.3650016784668,0.1561896423747,74.9889512195122,,4.9,29.98873755
1817,LKA,2016,,2515.62316490997,0.01348853421778129,0.0669416732570216,,18.407,49.0820007324219,,,,5.8,32.05100274
1818,LTU,1999,,4064.5098294537,,,100.0,67.046,52.8839988708496,0.813492339791103,71.5707317073171,,17.5,2.9230547
1819,LTU,2000,0.14774954003456742,4381.83244375803,0.12864529472595665,0.020616838408934912,100.0,66.986,50.4869995117188,0.95764801478882,72.0195121951219,,10.6,6.427067495
1820,LTU,2001,0.023499436759616632,4602.21248605499,0.16419277991570458,0.12660363818561415,100.0,66.919,48.7970008850098,0.929479342282098,71.6585365853659,,10.6,7.179356994
1821,LTU,2002,0.017067556254554583,4926.53576712243,0.2134424681252951,0.0671119673452445,100.0,66.828,50.5330009460449,0.793379098371331,71.7609756097561,-99104.0,10.6,17.69
1822,LTU,2003,0.009839108044743305,5528.1784478682,0.27163056168115185,0.1743027597094975,100.0,66.737,52.4109992980957,0.724411442772752,72.0609756097561,,10.6,25.91
1823,LTU,2004,6.411046603527204e-05,6198.28759144928,0.263591895032133,0.1130084160346363,100.0,66.646,51.1360015869141,0.64564695903337,71.9609756097561,,22.0,31.23
1824,LTU,2005,-0.015812060980833542,7031.1141815524,0.25521446341543164,0.09270565488299432,100.0,66.635,51.4210014343262,0.584875841831292,71.2536585365854,,22.0,36.22
1825,LTU,2006,-0.009007001928308833,7794.24826770453,0.2459947443785564,0.1258921018581538,100.0,66.706,52.1399993896484,0.553647501647162,71.0560975609756,,24.8,43.9
1826,LTU,2007,-0.019607970624546445,8866.86170750673,0.2601074893341291,0.10650736142910255,100.0,66.777,53.2919998168945,0.481611878940466,70.9,-150930.0,22.7,49.9
1827,LTU,2008,0.07478771886461155,9303.7634466891,0.2738997334810347,0.017288127348622062,100.0,66.848,52.6310005187988,0.444391978513063,71.8121951219512,,17.7,55.22
1828,LTU,2009,0.09450187010131228,7775.23242776426,-0.41142529512147585,-0.24061448912922967,100.0,66.842,48.8849983215332,0.385967997084418,72.9146341463415,,19.1,59.76
1829,LTU,2010,0.06752052084205928,7673.66766061932,0.2785649408189952,0.038227050590279754,100.0,66.757,46.7560005187988,0.526711320034481,73.2682926829268,,19.1,62.12
1830,LTU,2011,0.06454598315024929,8209.89993856181,0.3576702995474288,0.09894061135995846,100.0,66.672,48.7830009460449,0.547883005284149,73.5634146341464,,19.1,63.6399774
1831,LTU,2012,0.051129900658444694,8578.23939005854,0.006024765690014311,0.016062478415575177,100.0,66.604,50.2490005493164,0.510137928721955,73.8634146341464,-146217.0,24.5,67.22998933
1832,LTU,2013,0.0986941067971816,9039.27369889826,0.0888954359997276,0.045969967910596043,100.0,66.554,51.242000579834,0.464917099898627,73.9146341463415,,24.1,68.4529
1833,LTU,2014,0.05252680673742294,9511.6868282832,-0.011840220360862186,0.058624823629757516,100.0,66.522,52.851001739502,0.447354130423007,74.5170731707317,,24.1,72.13
1834,LTU,2015,,9997.43135084766,-0.18064777094889672,0.011447211140117819,,66.508,53.734001159668,0.366935830873552,75.119512195122,,23.4,71.378
1835,LTU,2016,,10676.6917046217,-0.034940573239219064,0.0066898147647964645,,66.512,53.8689994812012,,,,21.3,74.37664556
1836,LUX,1999,,31296.8475339618,,,100.0,83.448,50.8160018920898,0.0178365977093899,77.7707317073171,,16.7,17.3879578
1837,LUX,2000,0.16873893737099088,32191.4857259184,0.005360395863277745,0.0476500805343667,100.0,84.216,52.1199989318848,0.0194528466667638,77.8731707317073,,16.7,22.88732797
1838,LUX,2001,-0.4991430529434858,33024.8541545919,0.09339049235109886,-0.02836166847193733,100.0,84.843,51.8699989318848,0.0196635716049794,77.8243902439025,,16.7,36.16342251
1839,LUX,2002,-0.6175717875393306,34132.6541830408,0.02590207938909672,0.042661268070374625,100.0,85.299,52.4580001831055,0.0183721341216166,77.9658536585366,14473.0,16.7,39.84
1840,LUX,2003,-0.03130027553978465,34493.0884869798,0.27779732979156213,0.05710535509885761,100.0,85.743,51.2449989318848,0.0152791540239236,77.7268292682927,,16.7,54.55
1841,LUX,2004,0.07081915855160048,34309.108639203,0.2401098207607375,0.012373564643493928,100.0,86.177,51.3330001831055,0.0126306383687168,79.1219512195122,,23.3,65.88
1842,LUX,2005,0.38864228643438126,33760.5348729365,0.1277427406181313,-0.005660971545799032,100.0,86.598,52.3370018005371,0.00967305416289413,79.4317073170732,,23.3,70.0
1843,LUX,2006,0.10634329872431669,34145.1732620016,0.20070080929910428,-0.060085523170052446,100.0,87.009,52.6679992675781,0.0108856175235211,79.2878048780488,,23.3,72.51
1844,LUX,2007,0.7372865950141627,34393.5255878782,0.03258197239871352,0.1594259508607978,100.0,87.409,52.7309989929199,0.0282979526799688,79.3829268292683,42279.0,23.3,78.92
1845,LUX,2008,0.09098029351909265,34238.6529746967,0.14727559911680688,-0.15618013175013012,100.0,87.8,52.2239990234375,0.264587699543918,80.5390243902439,,23.3,82.23
1846,LUX,2009,-0.05746866440254739,34005.9002345892,-0.21229493699393365,-0.1182890362597745,100.0,88.178,54.3429985046387,0.0756711876856692,80.6365853658537,,20.0,87.31
1847,LUX,2010,-0.019798570158097162,33792.9596268243,-0.009393554086360556,0.027211811211587333,100.0,88.547,54.4949989318848,0.0704735209096316,80.6317073170732,,20.0,90.62
1848,LUX,2011,0.02185211084983285,33543.4031700401,0.15014726204756812,-0.01707097894376086,100.0,88.906,54.068000793457,0.10745293248944,80.9878048780488,,25.0,90.02985856
1849,LUX,2012,0.11290012785614523,33702.7492171485,-0.045638601304281545,-0.025223363951289768,100.0,89.247,55.0359992980957,0.114777290026484,81.3926829268293,48704.0,21.7,91.94992374
1850,LUX,2013,0.3952885710747134,33598.4786185844,-0.030599324065451072,0.1244897940627443,100.0,89.568,54.8800010681152,0.0766230302540673,81.8,,23.3,93.7765
1851,LUX,2014,0.1986549877774748,33775.1031479777,-0.0004003890390905651,0.10178658785573158,100.0,89.872,55.5550003051758,0.0475405834558864,82.2292682926829,,28.3,94.67
1852,LUX,2015,,34064.5111918867,-0.12538821346366924,-0.0034392072191614664,,90.16,55.2050018310547,0.0592831224335687,82.2292682926829,,28.3,97.3341
1853,LUX,2016,,33608.1463757564,-0.072216205115325,0.003214683450060818,,90.432,55.4469985961914,,,,28.3,97.49393019
1854,LVA,1999,,4042.66143319087,,,100.0,68.22,49.6150016784668,2.83064046931259,69.7429268292683,,17.0,4.387409055
1855,LVA,2000,-0.014057987747861267,4177.26119504102,0.08387500379257018,0.02484379712241558,100.0,68.067,48.1389999389648,2.59921057404463,70.3146341463415,,17.0,6.319062083
1856,LVA,2001,-0.013209218529677269,4446.27951266741,0.09515400168676269,0.04828403281922311,100.0,67.95,48.806999206543,2.08383744294831,70.7609756097561,,17.0,7.219345808
1857,LVA,2002,-0.027290274584123697,4773.88590107458,0.15395627056706696,0.11063017469767211,100.0,67.85,50.4300003051758,1.74180724535406,70.9609756097561,-72490.0,18.0,21.94
1858,LVA,2003,-0.0013070960821761624,5208.62794973522,0.2936338956131821,0.0671342880611101,100.0,67.8,50.6640014648438,1.74958146697927,71.2658536585366,,21.0,26.98
1859,LVA,2004,0.05168763755686512,5817.11810738205,0.35563280067691316,0.07640794279067387,100.0,67.9,51.0589981079102,1.58559083329993,72.0268292682927,,21.0,38.58
1860,LVA,2005,0.005206439717808875,6469.89148916594,0.22572172707900795,0.06875987620312385,100.0,68.0,52.0309982299805,1.30760489212792,71.3560975609756,,21.0,46.0
1861,LVA,2006,-0.06340255649862192,7795.76993556174,0.3269686460789585,0.14369182930523094,100.0,67.967,55.1870002746582,1.16764250723496,70.8658536585366,,19.0,53.63
1862,LVA,2007,-0.027164383803894188,8662.07873870911,0.32762462837231987,0.06786781703667466,100.0,67.9,56.9879989624023,0.957711880889336,71.019512195122,-86594.0,20.0,59.17
1863,LVA,2008,0.019033761338439703,8064.00161639314,0.05356750939451804,-0.043597975097068864,100.0,67.834,57.1920013427734,0.661754206858025,72.419512195122,,20.0,63.41
1864,LVA,2009,0.13912491272062955,6882.81387413835,-0.39222219993003704,-0.235987997353585,100.0,67.764,49.9770011901855,0.846195972622906,73.0804878048781,,22.0,66.84
1865,LVA,2010,-0.1388268987485699,7224.89608790313,0.19161270997058533,-0.04105231806509824,100.0,67.692,47.4850006103516,1.22907527798356,73.4829268292683,,20.0,68.42
1866,LVA,2011,0.07470140360650435,7575.57576308602,0.39336574728238105,0.07950570187262085,100.0,67.62,49.1809997558594,1.19466496645829,73.5756097560976,,23.0,69.74995456
1867,LVA,2012,0.13597479823279524,7911.50902949058,0.057556380613163816,0.033980459185192435,100.0,67.548,50.9010009765625,1.29751964588707,73.7780487804878,-83325.0,23.0,73.11994377
1868,LVA,2013,-0.018892565099230985,8399.76162568543,0.03698585708015201,0.002267021264646063,100.0,67.476,52.818000793457,1.04998431087251,73.9829268292683,,23.0,75.2344
1869,LVA,2014,0.015984216465675605,8586.33362276649,-0.012043349335513875,0.0077248087944616906,100.0,67.421,53.6459999084473,1.04063582550721,74.1243902439024,,18.0,75.83
1870,LVA,2015,,8958.17688158449,-0.1791614537891384,0.021917485097704636,,67.382,54.4109992980957,0.989382754625472,74.1243902439024,,18.0,79.2006
1871,LVA,2016,,9345.41544887587,-0.015079992367440287,-0.010064010517034538,,67.361,54.4879989624023,,,,18.0,79.88937141
1872,MAC,1999,,9338.97276483661,,,100.0,100.0,61.564998626709,0.00126927838802208,80.0202682926829,,,9.212005085
1873,MAC,2000,-0.07972304767863392,9046.33155338132,0.2868739093137256,,100.0,100.0,60.6559982299805,0.00122109900106199,80.2763414634147,,,13.60858974
1874,MAC,2001,94.652798949409,9002.77786010266,0.07552806066144235,,100.0,100.0,62.173999786377,0.00126057068694554,80.5126829268293,,,22.52121677
1875,MAC,2002,0.34641061486800373,9307.44548831475,0.06574109829529484,,100.0,100.0,60.4659996032715,0.0013016066632761,80.7354634146342,46284.0,,25.17188016
1876,MAC,2003,0.024790269203639914,9382.44202953446,0.07417529961769054,,100.0,100.0,59.5499992370605,0.00167601794600521,80.951756097561,,,25.74212398
1877,MAC,2004,0.003246722174391703,9882.67676182804,0.2665051501882003,,100.0,100.0,61.5900001525879,0.00142779989142882,81.1661463414634,,,31.48409738
1878,MAC,2005,-0.007967400826476734,10232.8649293622,0.10272163914192056,,100.0,100.0,63.4049987792969,0.000775877610043579,81.3826585365854,,,34.86292717
1879,MAC,2006,0.014063382301201077,10731.3922120341,0.15977206102926633,,100.0,100.0,65.1640014648438,0.0007672065642257,81.6078048780488,,,46.4
1880,MAC,2007,-0.8059409097035987,11580.2223064232,0.15456259988331045,,100.0,100.0,67.6910018920898,0.000919395057400246,81.8415853658537,42381.0,,47.327
1881,MAC,2008,0.08857614601457087,11972.8683672479,-0.027277756436916545,,100.0,100.0,68.5149993896484,0.00135396223702745,82.0824634146341,,,49.24
1882,MAC,2009,-0.05437516109096263,11885.492099138,-0.19199657134402126,,100.0,100.0,68.2710037231445,0.00122955405268514,82.3284634146342,,,54.0
1883,MAC,2010,0.4460795673096829,12244.5465026472,0.1849121321809164,,100.0,100.0,68.9879989624023,0.000909141683636676,82.5735609756098,,,55.198
1884,MAC,2011,-0.01871151957223338,13326.042461175,0.40810239010915805,,100.0,100.0,69.4970016479492,0.00092209763193883,82.8112682926829,,,60.20369672
1885,MAC,2012,0.7462554962183032,14001.2930157736,0.1331187123447144,,100.0,100.0,69.5970001220703,0.000690362637252005,83.0345853658537,42350.0,,61.31
1886,MAC,2013,0.343894777448297,14595.5335811574,0.12895203357183482,,100.0,100.0,69.6569976806641,0.000539266764530406,83.2404634146341,,,65.8
1887,MAC,2014,-0.31783182627334483,15115.6222618614,0.11063087143219619,,100.0,100.0,69.9000015258789,0.000680655654301947,83.4269268292683,,,69.78
1888,MAC,2015,,15127.6569132003,-0.05854137109667812,,,100.0,69.8119964599609,0.000712761956618522,83.5949024390244,,,77.60013186
1889,MAC,2016,,14658.3320523337,-0.15829452060802218,,,100.0,69.0299987792969,,,,,81.64298546
1890,MAR,1999,,1201.17617261204,,,64.6779861450195,53.007,46.617000579834,0.691621631276273,68.2142682926829,,0.6,0.175595345
1891,MAR,2000,-0.00967819789311708,1208.57534142175,0.1621158690176323,0.04085313711006644,66.5910034179688,53.335,45.9690017700195,0.706497318441024,68.6521463414634,,0.6,0.693791245
1892,MAR,2001,-0.009324509177475515,1208.45490779639,-0.043003294607248166,0.041349136226091376,68.4928741455078,53.662,44.6910018920898,0.672113334507959,69.1402926829268,,0.6,1.371438101
1893,MAR,2002,-0.011947043859678819,1235.86480693169,0.07480521833665521,0.027388353156506007,70.3875045776367,53.99,44.6150016784668,0.597998807059952,69.6701463414634,-654821.0,10.8,2.373253192
1894,MAR,2003,0.05136588841504586,1294.6182983677,0.20115984052192815,0.03868032889594142,72.2787857055664,54.317,45.4580001831055,0.357988968236922,70.2297317073171,,10.8,3.353366681
1895,MAR,2004,0.5040619924727883,1336.39348989667,0.25067311335981257,0.036240032380484566,78.2,54.644,46.6110000610352,0.351955936836796,70.8085609756098,,10.8,11.60793477
1896,MAR,2005,-0.12116333546298963,1364.66674001136,0.16651829484587388,0.04758984103112818,76.0669021606445,55.126,45.9679985046387,0.40276522284178,71.3928536585366,,10.8,15.08444452
1897,MAR,2006,-0.09698789176512712,1436.4244265029,0.15342667140225674,0.04406498968499184,77.9715423583984,55.64,46.0750007629395,0.741883667965731,71.9678536585366,,10.8,19.77119157
1898,MAR,2007,-0.08971509090600227,1484.75415210894,0.3348715558676325,0.06446019019312521,79.8874893188477,56.153,45.8810005187988,1.46758556753593,72.520243902439,-565140.0,10.5,21.5
1899,MAR,2008,-0.10781878066491102,1577.91435765929,0.32351387342627747,0.058996994740794007,81.8139343261719,56.665,45.6829986572266,8.33626089981566,73.0381219512195,,10.5,33.1
1900,MAR,2009,-0.024508645764729442,1621.29709119733,-0.2238761076740139,-0.06385936519549762,83.7491302490234,57.175,45.2789993286133,1.88162094649839,73.5134634146342,,10.5,41.3
1901,MAR,2010,-0.02380409263837413,1665.36040710105,0.07604610865993378,0.09987175124693093,85.6913223266602,57.684,45.1440010070801,2.71107381368626,73.9410731707317,,10.5,52.0
1902,MAR,2011,-0.1425583832903502,1732.9385768858,0.25128223086308465,0.06277329633645623,87.6387634277344,58.191,45.4099998474121,4.30144202324584,74.320243902439,,17.0,46.1074826
1903,MAR,2012,-0.07708763704011934,1779.17143701115,0.01354697630960211,0.006057267605693362,89.5897064208984,58.697,44.7799987792969,4.32285291781482,74.6606585365854,-307108.0,17.0,55.41605319
1904,MAR,2013,0.06949809842757815,1809.02511110981,0.0070856888113468575,0.010283459370071357,91.5423965454102,59.2,44.4910011291504,2.93000853680657,74.9701463414634,,17.0,56.0
1905,MAR,2014,-0.039992067314980395,1846.76367045512,0.024182103962186785,0.029339732245754035,91.6,59.699,44.2039985656738,2.223663485396,75.2551463414634,,17.0,56.8
1906,MAR,2015,,1865.15741177463,-0.17679391696936753,0.0278401669748789,,60.195,44.4329986572266,2.56584217323769,75.5201463414634,,17.0,57.08
1907,MAR,2016,,1887.68399605958,0.08996385622741454,0.01899999999999613,,60.685,44.4140014648438,,,,20.5,58.27123642
1908,MDG,1999,,379.24261159381,,,13.2201013565063,26.853,84.2040023803711,4.04006987129544,57.7717317073171,,8.0,0.168608781
1909,MDG,2000,0.01024738240659917,382.71146842405,0.4785733167115902,0.07164366094199481,13.4518814086914,27.121,81.8399963378906,3.91935511610321,58.4728048780488,,8.0,0.196394691
1910,MDG,2001,0.020458314276007084,381.16977915487,0.01891805350087239,0.07481077122731561,14.8,27.391,82.0100021362305,3.34585936451476,59.1136097560976,,8.0,0.222511586
1911,MDG,2002,0.04341538428040548,368.701221087473,-0.4393711512991225,-0.207370844637911,13.8859128952026,27.663,82.2490005493164,4.26543962911269,59.6991707317073,-7500.0,,0.339720155
1912,MDG,2003,-0.03453146842769228,380.689324506044,1.0813844688938241,0.1448945856885937,14.0959596633911,27.936,82.4680023193359,6.07522037959971,60.235512195122,,3.8,0.423252419
1913,MDG,2004,-0.009166387983998714,403.162432780559,0.2879449867324011,0.06549211167726376,20.3,28.211,83.4369964599609,7.15148041445195,60.7287073170732,,6.9,0.525353655
1914,MDG,2005,0.007698206235331018,373.361337458835,0.01566701805409143,0.029628282049829924,14.5216131210327,28.814,84.3730010986328,6.2912947710402,61.1872926829268,,6.9,0.567721802
1915,MDG,2006,0.04814152693059692,367.978760785513,0.057038457501451756,0.03533963401542084,14.7450160980225,29.425,83.8430023193359,6.52282537828297,61.6238780487805,,6.9,0.607552239
1916,MDG,2007,-0.011868071419771198,358.567219786745,0.46101580458336233,0.09817861264949768,14.9797267913818,30.043,82.8840026855469,7.46904156251935,62.0515365853659,-7500.0,7.9,0.65
1917,MDG,2008,-0.012114870951297263,374.994455751399,0.43471172794741286,0.03571388620553306,15.2249364852905,30.67,83.4440002441406,6.62310496217284,62.4803170731707,,7.9,1.65
1918,MDG,2009,0.010220999728936642,364.998258279226,-0.15390674490604261,-0.07799235492845413,17.4,31.298,84.8850021362305,7.73933700528185,62.915243902439,,,1.63
1919,MDG,2010,-0.014964959442505421,357.678810383367,-0.19227006830353865,0.002479308126452473,15.7398548126221,31.929,85.6269989013672,6.850760849933,63.3578048780488,,12.5,1.7
1920,MDG,2011,-0.033440601304600914,353.5255423502,0.12447609096508061,0.040233554276997374,14.3,32.562,85.5999984741211,7.40325833294141,63.8054634146341,,12.5,1.9
1921,MDG,2012,-0.03145382522079143,355.367442484399,0.06496570191470386,0.0929731356247605,16.2757720947266,33.196,85.5800018310547,8.34227927892053,64.2491219512195,-7500.0,17.5,2.3
1922,MDG,2013,-0.04917391859516529,350.090856108402,0.053439024847438565,0.2219058454539733,12.9,33.832,85.4390029907227,9.35190901434434,64.681756097561,,17.5,3.0
1923,MDG,2014,0.008714131526998958,339.991889986394,-0.009846569009891337,0.08509782654197418,16.8189811706543,34.468,85.2220001220703,11.0124412082354,65.1013170731707,,20.5,3.7
1924,MDG,2015,,343.416573302268,-0.13403362818645315,0.07716864310445626,,35.105,84.8850021362305,12.8366700900236,65.5078292682927,,20.5,4.17397219
1925,MDG,2016,,346.094939260073,0.006714309725825096,0.05499969999999599,,35.741,84.5690002441406,,,,20.5,4.713662899
1926,MDV,1999,,,,,84.0896835327148,27.134,50.8019981384277,0.00752318143620508,69.1529268292683,,,1.119908615
1927,MDV,2000,-0.033611662726841574,,-0.03233830845771146,-0.03338509316770388,83.8,27.706,53.2239990234375,0.00742343669220617,70.1194634146342,,6.0,2.203872939
1928,MDV,2001,-0.0337066159283832,,0.010282776349614497,0.1098073895582341,86.4809646606445,28.859,55.2130012512207,0.00533070815521398,71.0818536585366,,6.0,3.617290649
1929,MDV,2002,-0.20696146771098645,,-0.0032569974554707004,0.05688146472393285,87.6637878417969,30.042,54.8740005493164,0.0052634799162276,72.0136585365854,13811.0,6.0,5.347765169
1930,MDV,2003,0.20895841458988862,,0.20182783620953737,0.15085633887576066,88.8432693481445,31.252,56.701000213623,0.00520158465580723,72.8882195121951,,6.0,5.97659285
1931,MDV,2004,-0.225119587934825,,0.3633055779769745,0.31088397001071466,90.0233001708984,32.49,58.5929985046387,0.00478043976920197,73.6856341463415,,6.0,6.588254875
1932,MDV,2005,0.1545357747598879,,0.16055666958026982,0.10346486242208397,91.2077789306641,33.75,57.992000579834,0.00500261276869029,74.378756097561,,12.0,6.869605067
